382.60,1115.59,1515.88,1451.01,1119.68,866.79,641.25,535.76,49625.75,261831.20,127065.98,1681.56,495.17,274.85,173.56,135.97,97.36,85.00,73.10,53.38,65.19,64.82,78.40,90.63,79.52,71.29,58.17,84.72,76.45,40.72,53.96,51.99,53.94,38.77,20.20,24.63,28.03,23.94,55.51,54.15,44.25,40.89
382.70,1115.82,1519.39,1454.73,1123.36,870.04,643.83,535.98,48000.42,261692.58,129936.42,1743.16,500.08,276.28,174.01,136.61,97.86,85.03,73.21,53.51,65.24,65.10,78.39,90.62,79.25,71.05,58.39,84.34,76.26,40.53,53.64,51.73,53.64,38.59,20.23,24.72,28.06,24.66,55.13,54.64,44.69,40.89
382.80,1116.07,1522.93,1458.48,1127.07,873.34,646.46,536.24,46374.79,261519.30,132806.84,1812.05,505.06,277.73,174.46,137.26,98.37,85.06,73.32,53.64,65.29,65.37,78.38,90.59,78.99,70.82,58.61,83.96,76.05,40.35,53.32,51.47,53.34,38.40,20.27,24.82,28.09,25.38,54.75,55.15,45.14,40.89
382.90,1116.32,1526.24,1461.97,1130.53,876.44,648.94,536.49,44874.08,261313.66,135456.27,1885.12,509.74,279.10,174.89,137.85,98.84,85.09,73.42,53.75,65.34,65.62,78.37,90.55,78.74,70.61,58.81,83.59,75.84,40.19,53.03,51.22,53.06,38.23,20.31,24.90,28.10,26.06,54.40,55.62,45.57,40.89
383.00,1116.63,1529.77,1465.69,1134.24,879.76,651.62,536.79,43285.67,261057.01,138260.43,1970.47,514.77,280.57,175.36,138.48,99.33,85.14,73.52,53.87,65.40,65.89,78.36,90.49,78.47,70.39,59.03,83.18,75.60,40.01,52.73,50.95,52.75,38.05,20.36,25.00,28.11,26.78,54.03,56.12,46.02,40.88
383.10,1116.97,1533.42,1469.52,1138.06,883.21,654.42,537.11,41659.84,260750.70,141130.50,2066.80,519.99,282.10,175.84,139.12,99.83,85.19,73.62,53.98,65.47,66.16,78.36,90.42,78.19,70.16,59.25,82.76,75.35,39.84,52.41,50.68,52.42,37.87,20.41,25.11,28.10,27.52,53.65,56.63,46.50,40.87
383.20,1117.34,1537.01,1473.29,1141.84,886.62,657.21,537.44,40071.46,260408.84,143934.35,2169.67,525.16,283.62,176.32,139.74,100.33,85.25,73.72,54.08,65.54,66.41,78.36,90.33,77.92,69.94,59.47,82.33,75.09,39.67,52.11,50.40,52.10,37.69,20.48,25.21,28.09,28.24,53.28,57.14,46.97,40.86
383.30,1117.72,1540.44,1476.87,1145.44,889.90,659.89,537.78,38570.11,260048.88,146584.43,2274.47,530.10,285.08,176.78,140.33,100.80,85.31,73.80,54.18,65.62,66.65,78.36,90.23,77.65,69.73,59.68,81.92,74.83,39.51,51.82,50.14,51.78,37.52,20.54,25.32,28.07,28.93,52.94,57.62,47.43,40.83
383.40,1118.18,1544.19,1480.79,1149.39,893.50,662.87,538.17,36944.24,259603.41,149454.14,2399.41,535.56,286.69,177.28,140.97,101.30,85.38,73.89,54.27,65.71,66.91,78.37,90.11,77.35,69.51,59.91,81.46,74.53,39.34,51.51,49.84,51.43,37.34,20.62,25.44,28.04,29.67,52.57,58.14,47.94,40.80
383.50,1118.67,1547.97,1484.73,1153.38,897.16,665.90,538.58,35317.95,259113.28,152324.44,2533.53,541.09,288.34,177.79,141.60,101.81,85.47,73.97,54.35,65.80,67.17,78.38,89.97,77.04,69.28,60.14,80.98,74.22,39.17,51.21,49.55,51.07,37.16,20.71,25.56,28.00,30.42,52.20,58.67,48.45,40.77
383.60,1119.17,1551.61,1488.52,1157.22,900.69,668.84,538.99,33766.64,258604.29,155062.29,2669.99,546.43,289.93,178.29,142.20,102.29,85.55,74.05,54.43,65.90,67.41,78.39,89.82,76.74,69.07,60.36,80.51,73.91,39.02,50.91,49.26,50.72,36.99,20.80,25.68,27.95,31.14,51.85,59.17,48.95,40.73
383.70,1119.70,1555.25,1492.30,1161.06,904.24,671.81,539.42,32227.81,258060.62,157778.00,2813.33,551.80,291.53,178.79,142.80,102.77,85.65,74.12,54.50,66.00,67.64,78.41,89.67,76.44,68.85,60.58,80.04,73.60,38.86,50.62,48.97,50.37,36.82,20.90,25.81,27.90,31.85,51.51,59.67,49.45,40.69
383.80,1120.30,1559.13,1496.32,1165.16,908.04,675.01,539.90,30601.21,257442.36,160648.46,2973.79,557.55,293.25,179.32,143.44,103.28,85.75,74.19,54.57,66.12,67.89,78.43,89.48,76.12,68.63,60.81,79.53,73.25,38.70,50.32,48.66,49.98,36.64,21.01,25.95,27.83,32.61,51.15,60.20,49.99,40.64
383.90,1120.94,1563.05,1500.37,1169.30,911.90,678.27,540.40,28974.53,256773.96,163518.90,3144.57,563.38,295.01,179.86,144.07,103.78,85.86,74.26,54.63,66.24,68.13,78.45,89.28,75.79,68.40,61.04,79.00,72.88,38.54,50.01,48.35,49.59,36.46,21.13,26.09,27.75,33.36,50.79,60.74,50.54,40.58
384.00,1121.57,1566.73,1504.17,1173.20,915.54,681.36,540.89,27460.48,256105.61,166190.44,3313.02,568.89,296.66,180.38,144.65,104.26,85.98,74.32,54.68,66.37,68.35,78.47,89.07,75.48,68.20,61.26,78.49,72.53,38.39,49.73,48.05,49.22,36.30,21.24,26.23,27.67,34.07,50.46,61.24,51.06,40.52
384.10,1122.25,1570.59,1508.15,1177.29,919.38,684.63,541.42,25883.76,255370.41,168972.46,3496.50,574.69,298.42,180.92,145.26,104.75,86.10,74.38,54.72,66.50,68.58,78.50,88.85,75.14,67.98,61.49,77.96,72.15,38.24,49.44,47.74,48.82,36.12,21.37,26.38,27.58,34.81,50.11,61.76,51.61,40.45
